crash_date,crash_level,crash_record,crash_address,crash_impaired,num_vehicles,acc_persons,pedestrians,latitude,longitude
3/28/2023 7:49,Property,20230183192,Antioch Pke & Franklin Limestone Rd,No Impaired Drivers,2 Vehicles,3 Persons,No Pedestrians,36.0805,-86.6859
3/28/2023 7:55,Injury,20230183188,Edmondson Pke & Wallace Rd,No Impaired Drivers,3 Vehicles,4 Persons,No Pedestrians,36.0771,-86.7256
3/28/2023 8:30,Property,20230183280,Mm 54 0 I 24,No Impaired Drivers,2 Vehicles,4 Persons,No Pedestrians,36.106,-86.7183
3/28/2023 8:30,Property,20230183396,Smith Springs Pkwy & Mt View Rd,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.0722,-86.5888
3/28/2023 8:43,Property,20230183349,Gallatin Av & Cahal Av,No Impaired Drivers,2 Vehicles,4 Persons,No Pedestrians,36.1967,-86.7422
3/28/2023 8:52,Property,20230183311,James Robertson Pkwy & Main St,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.1713,-86.7694
3/28/2023 8:56,Injury,20230183313,Korean Veterans Blvd & 1st Avs,No Impaired Drivers,2 Vehicles,3 Persons,No Pedestrians,36.1583,-86.7719
3/28/2023 9:05,Property,20230183602,Firestone Pkwy & Old Hickory Blvd,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.0169,-86.6199
3/28/2023 9:19,Injury,20230183516,Mt View Rd & Bell Forge Lne,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.0478,-86.6482
3/28/2023 9:23,Injury,20230183362,Ashland City Hwy & Ashland City Hwy Wb E,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.2096,-86.8704
3/28/2023 9:32,Property,20230183375,Old Hickory Blvd & Hadley Av,No Impaired Drivers,3 Vehicles,7 Persons,No Pedestrians,36.2521,-86.6473
3/28/2023 9:39,Property,20230183534,Charlotte Av & 25th Avn,No Impaired Drivers,2 Vehicles,4 Persons,No Pedestrians,36.155,-86.8135
3/28/2023 10:45,Property,20230183636,Dry Fork Rd & Clarksville Pke,No Impaired Drivers,1 Vehicle,2 Persons,No Pedestrians,36.2497,-86.8419
3/28/2023 11:18,Injury,20230183559,Murfreesboro Pke & Kermit Dr,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.1225,-86.7058
3/28/2023 11:20,Property,20230183611,500 Vantrease Rd,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.2578,-86.7315
3/28/2023 11:57,Property,20230183739,Rosa L Parks Blvd & Dominican Dr,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.1879,-86.7985
3/28/2023 12:03,Property,20230183665,Standing Stone Dr & Moonlight Dr,No Impaired Drivers,2 Vehicles,5 Persons,No Pedestrians,36.2484,-86.7761
3/28/2023 12:23,Injury,20230183669,Mm 208 7 I 40,No Impaired Drivers,1 Vehicle,1 Person,No Pedestrians,36.1665,-86.7951
3/28/2023 12:30,Injury,20230183686,43rd Avn & Albion St,No Impaired Drivers,2 Vehicles,3 Persons,No Pedestrians,36.1623,-86.8389
3/28/2023 12:53,Injury,20230183709,1012 Gallatin Pkes,No Impaired Drivers,2 Vehicles,3 Persons,No Pedestrians,36.2509,-86.7185
3/28/2023 12:53,Property,20230183769,Old Hickory Blvd & Cane Ridge Rd,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.0002,-86.6359
3/28/2023 13:42,Injury,20230183795,Beech Log Rd & Sherrilltown Rd,No Impaired Drivers,1 Vehicle,2 Persons,No Pedestrians,,
3/28/2023 13:42,Property,20230183786,Charlotte Pke & White Bridge Pke,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.1502,-86.858
3/28/2023 13:45,Property,20230183799,20th Avn & Hubbs Aly,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.1538,-86.8011
3/28/2023 13:50,Property,20230183804,West End Av & Mockingbird Rd,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.1311,-86.8355
3/28/2023 14:12,Property,20230183872,I24 E Ext Ramp & I 24,No Impaired Drivers,2 Vehicles,4 Persons,No Pedestrians,36.0693,-86.6922
3/28/2023 14:48,Property,20230183881,Mm 47 8 I 24,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.1784,-86.7736
3/28/2023 14:50,Property,20230184226,Bell Rd & Cedar Pointe Pkwy,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.045,-86.6651
3/28/2023 15:00,Injury,20230183914,I40 W Ent Ramp & I 40,No Impaired Drivers,2 Vehicles,3 Persons,No Pedestrians,36.0817,-86.9571
3/28/2023 15:20,Property,20230183945,White Bridge Pke & Lenox Av,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.149,-86.8579
3/28/2023 15:30,Property,20230183926,Pebble Creek Dr & Una Antioch Pke,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.0741,-86.6633
3/28/2023 15:30,Property,20230183946,3rd Av & Elm St,No Impaired Drivers,2 Vehicles,4 Persons,No Pedestrians,36.2606,-86.7075
3/28/2023 16:01,Property,20230184054,Mm 204 9 I 40,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.1538,-86.8403
3/28/2023 16:09,Property,20230184051,28th Avn & Jefferson St,No Impaired Drivers,2 Vehicles,4 Persons,No Pedestrians,36.1674,-86.8207
3/28/2023 16:11,Injury,20230184035,I65 S Ext Ramp & I 65,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.0815,-86.7654
3/28/2023 16:29,Property,20230184117,Church St & Comers Aly,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.1593,-86.7888
3/28/2023 16:30,Property,20230184062,3500 Pin Hook,No Impaired Drivers,3 Vehicles,4 Persons,No Pedestrians,36.0506,-86.6113
3/28/2023 16:30,Property,20230184289,Drakes Branch Rd & Lunn Dr,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.2255,-86.8514
3/28/2023 16:45,Injury,20230184094,I65 N Ent Ramp & I 65,No Impaired Drivers,2 Vehicles,3 Persons,No Pedestrians,36.1757,-86.8007
3/28/2023 17:05,Property,20230184148,Natchez Trc & West End Av,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.1463,-86.8098
3/28/2023 17:27,Property,20230184188,Foster Av & Glenrose Av,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.1261,-86.7423
3/28/2023 17:30,Property,20230184167,24th Avs & Acklen Av,No Impaired Drivers,2 Vehicles,4 Persons,No Pedestrians,36.1365,-86.8052
3/28/2023 17:45,Property,20230184274,Mm 212 7 I 40,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.141,-86.733
3/28/2023 17:47,Injury,20230184197,Ed Temple Blvd & Jefferson St,No Impaired Drivers,2 Vehicles,3 Persons,No Pedestrians,36.1679,-86.8208
3/28/2023 17:50,Injury,20230184229,Temple Rd & Highway 100,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.0455,-86.9506
3/28/2023 17:50,Injury,20230184471,Fesslers Pkwy & Fesslers Ln,No Impaired Drivers,2 Vehicles,4 Persons,No Pedestrians,36.148,-86.7421
3/28/2023 17:50,Property,20230184221,2100 21st Avs,No Impaired Drivers,2 Vehicles,4 Persons,No Pedestrians,36.1353,-86.8011
3/28/2023 17:59,Property,20230184265,Old Hickory Blvd & Brentwood East Dr,No Impaired Drivers,2 Vehicles,4 Persons,No Pedestrians,36.0452,-86.7159
3/28/2023 18:00,Property,20230184262,Eastland Av & Gallatin Av,No Impaired Drivers,2 Vehicles,4 Persons,No Pedestrians,36.1838,-86.7484
3/28/2023 18:12,Property,20230184244,Glenrose Av & East Thompson Ln,No Impaired Drivers,2 Vehicles,3 Persons,No Pedestrians,36.1149,-86.7199
3/28/2023 18:15,Property,20230184272,State Rt 45 & Rio Vista Dr,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.2628,-86.6806
3/28/2023 18:20,Property,20230184453,Spring St & Main St Ent Ramp,No Impaired Drivers,2 Vehicles,4 Persons,No Pedestrians,36.173,-86.7655
3/28/2023 18:56,Property,20230184423,Old Hickory Blvd & Franklin Pke,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.0373,-86.7874
3/28/2023 19:02,Injury,20230184305,Mm 33 4 I 24,No Impaired Drivers,1 Vehicle,1 Person,No Pedestrians,36.3291,-86.8941
3/28/2023 19:15,Property,20230188032,5th Avn & Gay St,No Impaired Drivers,2 Vehicles,4 Persons,No Pedestrians,36.1679,-86.7832
3/28/2023 19:18,Injury,20230184322,White Bridge Pke & Target Pvtdr,No Impaired Drivers,3 Vehicles,7 Persons,No Pedestrians,36.1295,-86.8546
3/28/2023 19:30,Injury,20230184556,Charlotte Pke & Russleo Dr,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.1399,-86.8795
3/28/2023 19:40,Property,20230184365,Hamilton Church Rd & Hamilton Crossings,No Impaired Drivers,1 Vehicle,1 Person,No Pedestrians,36.0618,-86.6318
3/28/2023 19:46,Injury,20230184368,Clarksville Pke & W Summitt Av,No Impaired Drivers,2 Vehicles,4 Persons,No Pedestrians,36.1945,-86.8326
3/28/2023 21:01,Property,20230184490,Briley Pkwyn & Briley Pkwy N Ent Ramp,No Impaired Drivers,1 Vehicle,1 Person,No Pedestrians,36.16,-86.8661
3/28/2023 21:35,Property,20230184604,West End Av & 19th Avn,No Impaired Drivers,2 Vehicles,4 Persons,No Pedestrians,36.1526,-86.7967
3/28/2023 22:18,Property,20230184778,Craighead Av & West End Close,No Impaired Drivers,1 Vehicle,1 Person,No Pedestrians,36.1343,-86.828
3/28/2023 22:27,Property,20230184643,4500 45th Avn,No Impaired Drivers,2 Vehicles,0 Persons,No Pedestrians,36.1528,-86.8411
3/28/2023 22:30,Property,20230184896,2227 Bandywood Dr,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.1049,-86.8193
3/29/2023 0:00,Injury,20230184898,Prentice Av & 8th Avs,Driver Impaired,1 Vehicle,3 Persons,No Pedestrians,36.1305,-86.7784
3/29/2023 0:00,Injury,20230186609,Murfreesboro Pke & Bell Rd,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.0702,-86.6343
3/29/2023 0:00,Property,20230185167,Mm 212 8 I 40,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.1412,-86.7313
3/29/2023 0:00,Property,20230186026,Craighead St & Nolensville Pke,No Impaired Drivers,1 Vehicle,1 Person,No Pedestrians,36.134,-86.759
3/29/2023 0:00,Property,20230186108,Murfreesboro Pke & Una Antioch Pke,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.0859,-86.6481
3/29/2023 0:00,Property,20230187209,Pheasant Creek Ct & Dove Creek Rd,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.0705,-86.5952
3/29/2023 1:00,Injury,20230184906,Broadway & I40 E Ext Ramp,Driver Impaired,2 Vehicles,4 Persons,No Pedestrians,36.1557,-86.7897
3/29/2023 1:06,Property,20230184902,Mm 49 5 I 24,No Impaired Drivers,3 Vehicles,3 Persons,No Pedestrians,36.1607,-86.7602
3/29/2023 1:20,Injury,20230184915,I65 N Ent Ramp & I 440,No Impaired Drivers,1 Vehicle,1 Person,No Pedestrians,36.1151,-86.7748
3/29/2023 3:20,Injury,20230185004,Mm 49 8 I 24,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.1574,-86.7598
3/29/2023 4:00,Property,20230185346,Riverside Rd & 8th St,Driver Impaired,1 Vehicle,1 Person,No Pedestrians,36.2627,-86.6444
3/29/2023 6:35,Property,20230185187,Mm 213 4 I 40,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.1407,-86.7204
3/29/2023 6:58,Injury,20230185242,Stewarts Ferry Pke & I40 W Ext Ramp,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.1558,-86.6294
3/29/2023 7:07,Property,20230185259,I40 W Ent Ramp & I 40,No Impaired Drivers,3 Vehicles,6 Persons,No Pedestrians,36.1478,-86.7438
3/29/2023 7:16,Property,20230185276,Edmondson Pke & Whispering Hills Dr,No Impaired Drivers,2 Vehicles,3 Persons,No Pedestrians,36.073,-86.7324
3/29/2023 7:30,Property,20230185888,Old Hickory Blvd & Zermatt Av,No Impaired Drivers,3 Vehicles,6 Persons,No Pedestrians,36.0456,-86.72
3/29/2023 7:40,Property,20230185353,Mm 207 1 I 40,No Impaired Drivers,2 Vehicles,4 Persons,No Pedestrians,36.1697,-86.81
3/29/2023 7:53,Property,20230185393,Bell Rd & Private Dr,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.0851,-86.6283
3/29/2023 8:00,Property,20230185406,I440 W Ext Ramp & I 40,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.1581,-86.8221
3/29/2023 8:20,Property,20230185600,Hickory Hollow Pkwy & Hickory Hollow Mal,No Impaired Drivers,2 Vehicles,3 Persons,No Pedestrians,36.0484,-86.6574
3/29/2023 8:30,Injury,20230185604,Thompson Ln & Mashburn Rd,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.1097,-86.7305
3/29/2023 9:18,Injury,20230185534,Hickory Hollow Pkwy & I24 E Ent Ramp,No Impaired Drivers,2 Vehicles,3 Persons,No Pedestrians,36.0395,-86.6492
3/29/2023 9:23,Injury,20230185540,Mm 210 8 I 40,No Impaired Drivers,2 Vehicles,3 Persons,No Pedestrians,36.1544,-86.7626
3/29/2023 9:23,Property,20230185563,Trinity Hills Pkwy & Bennett Pl,No Impaired Drivers,1 Vehicle,2 Persons,No Pedestrians,36.2119,-86.7889
3/29/2023 10:30,Property,20230185664,River Rd & River Rd Pvtdr,No Impaired Drivers,2 Vehicles,3 Persons,No Pedestrians,36.1286,-86.9077
3/29/2023 10:39,Property,20230185671,Rivergate Marketplace Pvtdr & Gallatin P,No Impaired Drivers,2 Vehicles,4 Persons,No Pedestrians,36.3028,-86.6919
3/29/2023 10:50,Property,20230186079,Dickerson Pke & Dickerson Pke Ent Ramp,No Impaired Drivers,1 Vehicle,2 Persons,No Pedestrians,36.242,-86.7571
3/29/2023 11:00,Property,20230185820,7th Avn & Church St,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.1626,-86.783
3/29/2023 11:22,Property,20230185723,Thompson Ln & W Iris Dr,No Impaired Drivers,2 Vehicles,4 Persons,No Pedestrians,36.1124,-86.7677
3/29/2023 11:30,Property,20230185783,Mm 87 3 I 65,No Impaired Drivers,2 Vehicles,5 Persons,No Pedestrians,36.2063,-86.7763
3/29/2023 11:31,Property,20230185735,Mm 86 6 I 65,No Impaired Drivers,1 Vehicle,2 Persons,No Pedestrians,36.1972,-86.7757
3/29/2023 12:31,Injury,20230185834,Rosa L Parks Blvd & Locklayer St,Driver Impaired,1 Vehicle,4 Persons,1 Pedestrian,36.1714,-86.7902
3/29/2023 12:39,Injury,20230185852,Vultee Blvd & Briley Pkwy,Driver Impaired,2 Vehicles,2 Persons,No Pedestrians,36.1243,-86.6963
3/29/2023 13:00,Property,20230186170,East Thompson Ln & East Thompson Ln Pvtd,No Impaired Drivers,2 Vehicles,5 Persons,No Pedestrians,36.1099,-86.7277
3/29/2023 13:15,Injury,20230185993,Old Hickory Blvd & Old Lebanon Dirt Rd,No Impaired Drivers,2 Vehicles,3 Persons,No Pedestrians,36.1901,-86.6148
3/29/2023 13:24,Injury,20230185945,Mm 212 6 I 40,No Impaired Drivers,3 Vehicles,5 Persons,No Pedestrians,36.1424,-86.7351
3/29/2023 13:26,Injury,20230185974,Nolensville Pke & Haywood Ln,No Impaired Drivers,3 Vehicles,4 Persons,No Pedestrians,36.0688,-86.7198
3/29/2023 13:36,Property,20230185954,Murfreesboro Pke & Hobson Pke,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.0429,-86.6066
3/29/2023 14:19,Property,20230186169,Mm 88 0 I 65,No Impaired Drivers,2 Vehicles,4 Persons,No Pedestrians,36.2164,-86.7751
3/29/2023 14:30,Property,20230186022,I65 N Ext Ramp & Old Hickory Blvdw,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.2642,-86.7355
3/29/2023 14:48,Property,20230186211,5th Avn & Deaderick St,No Impaired Drivers,2 Vehicles,4 Persons,No Pedestrians,36.1653,-86.7816
3/29/2023 14:51,Injury,20230186060,I24 W Ext Ramp & I 24,No Impaired Drivers,2 Vehicles,7 Persons,No Pedestrians,36.2768,-86.7984
3/29/2023 14:55,Injury,20230186070,Lebanon Pke & Jackson Downs Blvd,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.1825,-86.6407
3/29/2023 15:04,Property,20230186269,Bell Rd & Murfreesboro Pke,No Impaired Drivers,2 Vehicles,5 Persons,No Pedestrians,36.07,-86.6368
3/29/2023 15:19,Injury,20230186104,Anderson Rd & Owendale Dr,No Impaired Drivers,3 Vehicles,5 Persons,No Pedestrians,36.0739,-86.6235
3/29/2023 15:29,Injury,20230186122,Mm 2 0 I440e,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.1235,-86.8091
3/29/2023 15:30,Injury,20230186119,Mm 92 9 I 65,No Impaired Drivers,6 Vehicles,6 Persons,No Pedestrians,36.2733,-86.7358
3/29/2023 15:45,Property,20230186135,Lebanon Pke Wb Ext Ramp & Old Hickory Bl,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.1994,-86.6206
3/29/2023 15:54,Property,20230186179,17th Avs & Mcgavock St,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.1527,-86.7935
3/29/2023 16:03,Property,20230186466,0 Elissa Dr,No Impaired Drivers,2 Vehicles,4 Persons,No Pedestrians,36.1407,-86.706
3/29/2023 16:14,Property,20230186280,Rivergate Marketplace Pvtdr & Twin Hills,No Impaired Drivers,2 Vehicles,4 Persons,No Pedestrians,36.302,-86.6911
3/29/2023 16:25,Property,20230186223,Church St & George L Davis Blvd,No Impaired Drivers,2 Vehicles,4 Persons,No Pedestrians,36.1584,-86.7906
3/29/2023 16:30,Injury,20230186234,Dickerson Pke & Westchester Dr,No Impaired Drivers,2 Vehicles,5 Persons,No Pedestrians,36.265,-86.757
3/29/2023 16:35,Property,20230186407,Mm 49 5 I 24,No Impaired Drivers,2 Vehicles,4 Persons,No Pedestrians,36.1607,-86.7602
3/29/2023 16:51,Property,20230186263,Harding Pl & Sidco Dr,No Impaired Drivers,3 Vehicles,6 Persons,No Pedestrians,36.0821,-86.7617
3/29/2023 17:00,Property,20230186374,Mm 54 1 I 24,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.1051,-86.7173
3/29/2023 17:20,Injury,20230186316,Hermitage Av & Academy Pl,No Impaired Drivers,3 Vehicles,4 Persons,No Pedestrians,36.1555,-86.7658
3/29/2023 17:20,Property,20230186370,Mm 48 7 I 24,No Impaired Drivers,2 Vehicles,5 Persons,No Pedestrians,36.1693,-86.7666
3/29/2023 17:28,Injury,20230186321,Mm 205 3 I 40,No Impaired Drivers,6 Vehicles,12 Persons,No Pedestrians,36.1547,-86.8319
3/29/2023 17:37,Property,20230186339,300 Emery Dr,No Impaired Drivers,2 Vehicles,3 Persons,No Pedestrians,36.1548,-86.6763
3/29/2023 18:14,Injury,20230186376,I440 W Ent Ramp & I 440,No Impaired Drivers,3 Vehicles,3 Persons,No Pedestrians,36.124,-86.8093
3/29/2023 18:16,Property,20230186380,Mm 2 2 I440 W,No Impaired Drivers,2 Vehicles,3 Persons,No Pedestrians,36.1252,-86.8134
3/29/2023 18:16,Property,20230186391,Lebanon Pke & J B Estille Dr,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.1687,-86.6669
3/29/2023 18:50,Property,20230186437,West End Av & 25th Avs,No Impaired Drivers,2 Vehicles,3 Persons,No Pedestrians,36.1473,-86.8077
3/29/2023 19:00,Property,20230186458,Lebanon Pke & Bluefield Av,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.1697,-86.6725
3/29/2023 19:45,Injury,20230186498,Mt View Rd & Hamilton Church Rd,Driver Impaired,2 Vehicles,2 Persons,No Pedestrians,36.063,-86.6078
3/29/2023 19:47,Property,20230186499,Mm 205 6 I 40,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.1558,-86.8272
3/29/2023 20:48,Injury,20230186616,Mcdonald Dr & Mcdonald Ct,Driver Impaired,2 Vehicles,2 Persons,No Pedestrians,36.1146,-86.708
3/29/2023 21:04,Property,20230186662,Mm 211 1 I 40,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.1539,-86.7581
3/29/2023 22:15,Property,20230186783,Wingrove Ave & Rains Ave,Driver Impaired,1 Vehicle,2 Persons,No Pedestrians,36.1359,-86.7645
3/29/2023 22:35,Property,20230186826,Recovery Rd & Harding Pl,Driver Impaired,2 Vehicles,5 Persons,No Pedestrians,36.0804,-86.7179
3/29/2023 23:17,Property,20230186897,0 Interstate 440 East,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.1245,-86.8128
3/30/2023 0:00,Property,20230187447,Mm 51 4 I 24,No Impaired Drivers,1 Vehicle,1 Person,No Pedestrians,36.1404,-86.7286
3/30/2023 0:00,Property,20230188869,Gallatin Pkes & E Old Hickory Blvd,No Impaired Drivers,2 Vehicles,4 Persons,No Pedestrians,36.262,-86.7123
3/30/2023 0:00,Property,20230189391,Mm 51 4 I 24,No Impaired Drivers,3 Vehicles,7 Persons,No Pedestrians,36.1286,-86.7274
3/30/2023 0:05,Property,20230186992,Dr D B Todd Jr Blvd & Jo Johnston Av,No Impaired Drivers,2 Vehicles,4 Persons,No Pedestrians,36.1607,-86.802
3/30/2023 2:22,Property,20230187220,Mm 57 0 I 24,No Impaired Drivers,2 Vehicles,4 Persons,No Pedestrians,36.0692,-86.6891
3/30/2023 2:52,Property,20230187683,Cedar Dr & Apple Ct,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.0443,-86.7063
3/30/2023 3:59,Property,20230187316,Silverstream Pt & Gracewood Grove,No Impaired Drivers,2 Vehicles,4 Persons,No Pedestrians,36.0515,-86.6037
3/30/2023 4:30,Property,20230187324,Old Murfreesboro Pke & Murfreesboro Pke,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.1026,-86.664
3/30/2023 5:19,Property,20230187366,State Rt 45 & Gallatin Pken,No Impaired Drivers,2 Vehicles,4 Persons,No Pedestrians,36.2631,-86.7119
3/30/2023 6:40,Injury,20230187475,Cahal Av & Trevecca Av,No Impaired Drivers,1 Vehicle,1 Person,No Pedestrians,36.1965,-86.7442
3/30/2023 6:45,Injury,20230187462,Pin Hook Rd & Grovedale Trc,No Impaired Drivers,1 Vehicle,1 Person,No Pedestrians,36.0524,-86.6078
3/30/2023 6:45,Injury,20230187469,Murfreesboro Pke & Borowood Dr,No Impaired Drivers,2 Vehicles,4 Persons,No Pedestrians,36.091,-86.6511
3/30/2023 6:56,Injury,20230187494,Mcgavock Pke & Fernbrook Ln,No Impaired Drivers,1 Vehicle,1 Person,1 Pedestrian,36.1853,-86.6764
3/30/2023 7:00,Property,20230187511,Mm 200 3 I 40,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.123,-86.909
3/30/2023 7:05,Injury,20230187502,Murfreesboro Pke & Foster Av,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.1415,-86.7406
3/30/2023 7:09,Property,20230187514,I40 E Ent Ramp & I 40,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.1534,-86.8486
3/30/2023 7:29,Property,20230187551,Murfreesboro Pke & Transit Av,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.141,-86.7389
3/30/2023 7:34,Property,20230187570,Lebanon Pke & Spence Enclave Way,No Impaired Drivers,2 Vehicles,3 Persons,No Pedestrians,36.1538,-86.7205
3/30/2023 7:48,Injury,20230187605,Mm 76 5 I 65,No Impaired Drivers,3 Vehicles,3 Persons,No Pedestrians,36.0635,-86.7715
3/30/2023 7:54,Property,20230187747,Dominican Dr & Athens Way,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.1876,-86.8
3/30/2023 8:08,Property,20230187654,Mm 207 1 I 40,No Impaired Drivers,3 Vehicles,4 Persons,No Pedestrians,36.1697,-86.8094
3/30/2023 8:22,Property,20230187686,Harding Pl & Tampa Dr,No Impaired Drivers,2 Vehicles,2 Persons,No Pedestrians,36.0827,-86.7105
